23.24,0
23.27,1
23.29,0
23.32,0
23.34,0
23.37,1
23.39,0
23.42,0
23.44,0
23.48,0
23.49,0
23.52,0
23.54,0
23.57,0
23.59,0
23.63,0
23.64,0
23.67,0
23.7,0
23.72,0
23.74,0
23.77,0
23.79,0
23.82,0
23.83,0
23.88,0
23.89,0
23.92,0
23.94,0
23.97,0
23.99,0
24.02,0
24.05,0
24.07,0
24.09,0
24.13,0
24.14,0
24.17,0
24.19,0
24.22,0
24.24,0
24.27,0
24.3,0
24.32,0
24.34,0
24.38,0
24.39,0
24.42,0
24.44,0
24.48,0
24.49,0
24.51,1
24.53,1
24.56,1
24.59,0
24.61,1
24.63,1
24.66,1
24.68,1
24.72,1
24.73,1
24.76,1
24.78,1
24.81,1
24.83,1
24.86,1
24.88,1
24.91,1
24.93,1
24.96,1
24.98,1
25.01,1
25.03,1
25.06,1
25.08,1
25.11,1
25.13,1
25.17,1
25.18,1
25.21,1
25.23,1
25.26,1
25.28,1
25.31,1
25.33,1
25.36,1
25.39,1
25.41,1
25.43,1
25.46,1
25.48,1
25.52,1
25.53,1
25.56,1
25.58,1
25.61,1
25.63,1
25.67,1
25.68,1
25.71,1
25.74,1
25.76,1
25.78,1
25.81,1
25.83,1
25.86,1
25.88,1
25.91,1
25.93,1
25.97,1
25.98,1
26.01,1
26.04,1
26.06,1
26.08,1
26.11,1
26.13,1
26.17,1
26.18,1
26.21,1
26.23,1
26.26,1
26.28,1
26.31,1
26.34,1
26.36,1
26.38,1
26.41,1
26.43,1
26.46,1
26.49,1
26.51,1
26.53,1
26.57,1
26.58,1
26.61,1
26.64,1
26.66,1
26.68,1
26.71,1
26.73,1
26.76,1
26.78,1
26.81,1
26.83,1
26.86,1
26.88,1
26.91,1
26.93,1
26.96,1
26.98,1
27.01,1
27.03,1
27.06,1
27.08,1
27.11,1
27.13,1
27.16,1
27.18,1
27.22,1
27.23,1
27.26,1
27.28,1
27.31,1
27.33,1
27.36,1
27.38,1
27.41,1
27.44,1
27.46,1
27.48,1
27.51,1
27.53,1
27.56,1
27.59,1
27.61,1
27.63,1
27.66,1
27.68,1
27.71,1
27.73,1
27.76,1
27.78,1
27.81,1
27.84,1
27.86,1
27.88,1
27.91,1
27.93,1
27.96,1
27.98,1
28.01,1
28.03,1
28.06,1
28.09,1
28.11,1
28.13,1
28.16,1
28.18,1
28.22,1
28.23,1
28.27,1
28.28,1
28.31,1
28.34,1
28.36,1
28.38,1
28.41,1
28.43,1
28.46,1
28.48,1
28.51,1
28.53,1
28.56,1
28.58,1
28.61,1
28.63,1
28.66,1
28.68,1
28.71,1
28.73,1
28.76,1
28.78,1
28.81,1
28.83,1
28.86,1
28.88,1
28.91,1
28.94,1
28.96,1
28.98,1
29.01,1
29.03,1
29.07,1
29.08,1
29.12,1
29.13,1
29.16,1
29.18,1
29.21,1
29.23,1
29.26,1
29.28,1
29.31,1
29.33,1
29.36,1
29.39,1
29.41,1
29.43,1
29.46,1
29.48,1
29.51,1
29.53,1
29.56,1
29.58,1
29.61,1
29.63,1
29.66,1
29.68,1
29.71,1
29.73,1
29.76,1
29.78,1
29.81,1
29.83,1
29.86,1
29.88,1
29.91,1
29.93,1
29.96,1
29.98,1
30.01,1
30.03,1
30.06,1
30.09,1
30.11,1
30.13,1
30.16,1
30.18,1
30.21,1
30.23,1
30.26,1
30.28,1
30.31,1
30.33,1
30.36,1
30.38,1
30.41,1
30.44,1
30.46,1
30.48,1
30.51,1
30.53,1
30.56,1
30.59,1
30.61,1
30.63,1
30.67,1
30.68,1
30.71,1
30.73,1
30.76,1
30.78,1
30.81,1
30.83,1
30.87,1
30.88,1
30.91,1
30.93,1
30.96,1
30.98,1
31.01,1
31.03,1
31.06,1
31.08,1
31.11,1
31.13,1
31.16,1
31.18,1
31.21,1
31.23,1
31.26,1
31.29,1
31.31,1
31.33,1
31.36,1
31.38,1
31.41,1
31.43,1
31.47,1
31.48,1
31.51,1
31.54,1
31.56,1
31.58,1
31.61,1
31.63,1
31.66,1
31.69,1
31.71,1
31.73,1
31.76,1
31.78,1
31.81,1
31.83,1
31.86,1
31.88,1
31.92,1
31.93,1
31.96,1
31.98,1
32.01,1
32.03,1
32.06,1
32.08,1
32.11,1
32.13,1
32.16,1
32.18,1
32.21,1
32.23,1
32.26,1
32.28,1
32.31,1
32.34,1
32.36,1
32.38,1
32.41,1
32.43,1
32.46,1
32.48,1
32.51,1
32.53,1
32.56,1
32.58,1
32.61,1
32.63,1
32.67,1
32.68,1
32.71,1
32.73,1
32.77,1
32.78,1
32.81,1
32.83,1
32.86,1
32.88,1
32.92,1
32.93,1
32.96,1
32.98,1
33.01,1
33.03,1
33.06,1
33.08,1
33.11,1
33.13,1
33.16,1
33.18,1
33.21,1
33.24,1
33.26,1
33.28,1
33.31,1
33.33,1
33.36,1
33.39,1
33.41,1
33.43,1
33.46,1
33.48,1
33.51,1
33.53,1
