2.00000000101596e-10, 2.29871461648982e-15, 1.24652009704121e-20, 0.0288613020255403
2.00000000105328e-10, 0.117049504534198, -799.999958216753, 0.028861302025638
2.00000000109098e-10, 0.22539416544045, -778.202184312781, 0.0317875396391147
2.00000000113981e-10, 0.310776820572822, -541.820971209509, 0.0374223937752462
2.00000000123322e-10, 0.376268626395278, -330.377725358203, 0.0451918142896189
2.00000000135595e-10, 0.424604720236461, -142.6737719419, 0.0545985299495188
2.00000000149041e-10, 0.458033481112189, 23.5130108957538, 0.0652136479554382
2.00000000160974e-10, 0.478533420687451, 170.114309612121, 0.0766644849832433
2.00000000171187e-10, 0.487900206804969, 298.03738609574, 0.0886278205004239
2.00000000183816e-10, 0.487796909253082, 407.763079160468, 0.100825325670537
2.0000000019161e-10, 0.479747376954353, 499.397458031964, 0.113020248401848
2.00000000191845e-10, 0.465145836394158, 572.668729722051, 0.125013932825692
2.00000000186185e-10, 0.445257222112356, 627.62285522154, 0.13664257873553
2.00000000181896e-10, 0.421219905009529, 664.707850193638, 0.147774009288319
2.00000000172863e-10, 0.394076378998083, 684.653378746423, 0.15830450691354
2.00000000160705e-10, 0.364748480026256, 688.793306246572, 0.168156416388483
2.00000000148791e-10, 0.334017730429866, 679.314637417053, 0.177275128389135
2.00000000140088e-10, 0.302607388764752, 658.407844674663, 0.185625571649856
2.0000000012995e-10, 0.271121945643804, 628.489367264656, 0.193190756368966
2.00000000121906e-10, 0.240049762695694, 592.130532938055, 0.199968805010043
2.00000000114037e-10, 0.209809340005538, 551.572938340759, 0.205970049077418
2.00000000108832e-10, 0.18086307655433, 508.095513949548, 0.211215282577541
2.00000000104073e-10, 0.15372586080005, 461.90337650905, 0.215736859491386
2.00000000100471e-10, 0.128717033167521, 413.790390608166, 0.21958000601138
2.00000000097285e-10, 0.106036669243179, 364.840496036224, 0.222797931840565
2.00000000094426e-10, 0.0858350443415232, 315.970782414405, 0.225448848571642
2.00000000092765e-10, 0.0681574450742302, 268.220099938133, 0.227594724680179
2.00000000090692e-10, 0.0529514682463163, 222.681002703966, 0.229298660807034
2.00000000089893e-10, 0.0401206254358944, 180.271531413187, 0.230622447513192
2.00000000088576e-10, 0.0295587588349126, 141.595897249756, 0.231625463149089
2.00000000087764e-10, 0.0210779255107801, 107.277864721137, 0.232364432119962
2.00000000087175e-10, 0.0144426580551397, 77.8310069478585, 0.232891380257731
2.00000000086111e-10, 0.0094164938666951, 53.4980142552534, 0.23325244670911
2.00000000086012e-10, 0.00576061598357259, 34.2906450997473, 0.233487859055777
2.0000000008522e-10, 0.00323295180954006, 20.0080302003625, 0.233631874455367
2.00000000085046e-10, 0.00159937315951468, 10.2129762122805, 0.233712698250606
2.00000000084917e-10, 0.00064514114064516, 4.23404549415026, 0.233752682579594
2.00000000084243e-10, 0.000173941213216148, 1.20759009551304, 0.23376881110811
2.00000000084752e-10, 1.11456055072774e-05, 0.139272922714645, 0.23377315963844
2.00000000084372e-10, 0, 0, 0.233773438278578
