23.24,11.8553
23.27,14.0586
23.29,11.3139
23.32,11.3943
23.34,14.31
23.37,11.7971
23.39,11.3905
23.42,12.612
23.44,15.7555
23.48,16.4827
23.49,12.8799
23.52,15.2448
23.54,12.1731
23.57,14.6033
23.59,13.7483
23.63,12.0917
23.64,11.2481
23.67,14.2465
23.7,14.343
23.72,16.2219
23.74,14.5781
23.77,19.1383
23.79,12.3345
23.82,11.2559
23.83,10.4742
23.88,13.7507
23.89,12.8499
23.92,12.9341
23.94,14.8403
23.97,14.6997
23.99,12.855
24.02,11.6804
24.05,12.7329
24.07,11.9419
24.09,13.1216
24.13,16.8858
24.14,10.3111
24.17,14.4955
24.19,12.0837
24.22,11.2341
24.24,15.0951
24.27,16.2862
24.3,18.1634
24.32,14.3502
24.34,11.335
24.38,12.5877
24.39,11.125
24.42,11.1629
24.44,11.3055
24.48,14.7963
24.49,12.7779
24.51,9.5834
24.53,3.43882
24.56,2.79055
24.59,11.8419
24.61,5.63085
24.63,3.47392
24.66,2.26834
24.68,5.16682
24.72,5.28364
24.73,2.31173
24.76,2.25019
24.78,2.01892
24.81,2.27498
24.83,2.15794
24.86,2.09875
24.88,2.09813
24.91,2.8858
24.93,3.61348
24.96,3.50185
24.98,2.35512
25.01,2.12051
25.03,1.74402
25.06,2.41111
25.08,2.73724
25.11,1.77249
25.13,2.15437
25.17,2.2655
25.18,2.01192
25.21,2.09715
25.23,1.99096
25.26,1.80001
25.28,3.8174
25.31,1.79711
25.33,2.17545
25.36,2.02699
25.39,2.8061
25.41,1.84669
25.43,3.69278
25.46,2.05309
25.48,1.90775
25.52,2.36168
25.53,2.05926
25.56,1.9637
25.58,2.36069
25.61,2.22129
25.63,5.51415
25.67,3.20615
25.68,2.08639
25.71,4.21165
25.74,2.06376
25.76,1.91173
25.78,1.67339
25.81,1.93757
25.83,1.79772
25.86,2.18875
25.88,1.8758
25.91,2.85916
25.93,2.21865
25.97,2.28573
25.98,1.67039
26.01,2.38061
26.04,2.3266
26.06,2.06289
26.08,2.76329
26.11,2.85072
26.13,2.6996
26.17,2.17187
26.18,3.16141
26.21,2.64102
26.23,2.16355
26.26,1.93276
26.28,2.31513
26.31,1.95111
26.34,2.01469
26.36,2.146
26.38,2.38407
26.41,1.74525
26.43,3.07846
26.46,1.52475
26.49,1.88122
26.51,2.51046
26.53,2.03862
26.57,1.77172
26.58,2.43306
26.61,2.36602
26.64,3.5547
26.66,2.33004
26.68,2.19171
26.71,1.83645
26.73,2.32908
26.76,4.2863
26.78,2.41031
26.81,1.9834
26.83,2.38545
26.86,2.16019
26.88,4.63674
26.91,1.97944
26.93,2.74445
26.96,2.52286
26.98,2.35111
27.01,2.75598
27.03,2.43203
27.06,2.24235
27.08,1.83981
27.11,1.91683
27.13,2.31727
27.16,2.28032
27.18,1.70645
27.22,2.22648
27.23,2.28104
27.26,1.82477
27.28,2.30342
27.31,3.17207
27.33,2.20649
27.36,3.34806
27.38,2.08653
27.41,2.01788
27.44,4.64169
27.46,3.08111
27.48,2.10797
27.51,2.08837
27.53,3.52154
27.56,2.19995
27.59,7.09847
27.61,2.70684
27.63,3.96426
27.66,3.15476
27.68,2.99518
27.71,3.68435
27.73,1.9545
27.76,3.56743
27.78,1.98593
27.81,3.06797
27.84,2.34908
27.86,2.48339
27.88,2.20911
27.91,2.30587
27.93,2.03306
27.96,2.21722
27.98,2.16219
28.01,2.35814
28.03,2.10828
28.06,5.84255
28.09,2.26821
28.11,2.38015
28.13,2.05533
28.16,2.12351
28.18,2.91195
28.22,3.5031
28.23,1.77197
28.27,4.75919
28.28,2.61114
28.31,2.85687
28.34,2.6508
28.36,4.77564
28.38,2.44485
28.41,2.11194
28.43,1.95668
28.46,2.16699
28.48,1.90328
28.51,1.82865
28.53,2.55061
28.56,2.13535
28.58,6.51342
28.61,3.20535
28.63,2.0429
28.66,1.84321
28.68,5.62141
28.71,4.57501
28.73,1.7952
28.76,2.18561
28.78,2.52102
28.81,1.8825
28.83,2.04247
28.86,2.32632
28.88,2.18605
28.91,4.7384
28.94,2.39085
28.96,2.43626
28.98,1.7786
29.01,2.04406
29.03,3.68013
29.07,2.89864
29.08,2.50813
29.12,2.47651
29.13,2.29382
29.16,2.73727
29.18,1.96801
29.21,2.64557
29.23,2.10117
29.26,2.44095
29.28,1.95849
29.31,3.85397
29.33,2.34605
29.36,4.08433
29.39,2.23947
29.41,1.91672
29.43,5.36364
29.46,2.06108
29.48,2.13087
29.51,2.59531
29.53,1.92583
29.56,1.99161
29.58,2.80051
29.61,1.98034
29.63,1.97065
29.66,2.49732
29.68,2.45422
29.71,2.50362
29.73,2.01469
29.76,5.68328
29.78,1.93851
29.81,1.88809
29.83,2.93763
29.86,2.19414
29.88,2.10111
29.91,1.70328
29.93,2.20892
29.96,2.42021
29.98,2.32275
30.01,1.71737
30.03,1.96546
30.06,1.92085
30.09,2.61049
30.11,1.96156
30.13,5.32658
30.16,2.46368
30.18,2.85392
30.21,2.79905
30.23,2.40494
30.26,2.18359
30.28,2.2145
30.31,1.77008
30.33,2.02582
30.36,3.15462
30.38,2.79301
30.41,2.89446
30.44,3.04122
30.46,2.2035
30.48,2.60807
30.51,2.19726
30.53,1.76761
30.56,3.31176
30.59,1.94098
30.61,2.19969
30.63,1.86175
30.67,2.1498
30.68,2.0851
30.71,2.3128
30.73,2.06775
30.76,2.05514
30.78,1.91162
30.81,2.19343
30.83,1.85719
30.87,3.04783
30.88,1.96558
30.91,2.88007
30.93,1.95788
30.96,2.2678
30.98,2.08076
31.01,1.9665
31.03,1.93341
31.06,1.83359
31.08,2.6966
31.11,2.21883
31.13,2.0991
31.16,2.47412
31.18,2.38547
31.21,2.42435
31.23,1.94815
31.26,2.22521
31.29,2.24665
31.31,2.23822
31.33,2.1736
31.36,2.37137
31.38,2.02258
31.41,2.91614
31.43,2.14279
31.47,2.27698
31.48,2.05803
31.51,2.32337
31.54,2.75503
31.56,1.92407
31.58,2.15526
31.61,2.10861
31.63,3.0401
31.66,2.59352
31.69,2.19399
31.71,2.2991
31.73,2.50043
31.76,2.35897
31.78,2.38407
31.81,2.19147
31.83,2.62924
31.86,1.9192
31.88,2.92181
31.92,2.1811
31.93,2.26794
31.96,2.277
31.98,2.26344
32.01,3.09103
32.03,2.20272
32.06,2.30551
32.08,2.0858
32.11,2.13289
32.13,2.49551
32.16,4.43138
32.18,2.21386
32.21,2.73958
32.23,2.64106
32.26,2.29608
32.28,2.27232
32.31,2.37048
32.34,2.38157
32.36,2.02131
32.38,2.33497
32.41,2.18634
32.43,2.37124
32.46,2.45705
32.48,2.26526
32.51,1.83336
32.53,2.54996
32.56,2.28574
32.58,1.54297
32.61,2.12714
32.63,2.07851
32.67,2.38126
32.68,2.59282
32.71,2.37312
32.73,2.56556
32.77,3.02863
32.78,1.76521
32.81,2.53456
32.83,2.24212
32.86,2.15727
32.88,2.35954
32.92,2.39044
32.93,1.99984
32.96,2.20271
32.98,2.12767
33.01,2.14026
33.03,1.86705
33.06,1.96172
33.08,2.70319
33.11,2.11835
33.13,2.1063
33.16,2.13745
33.18,1.77682
33.21,2.7734
33.24,2.29075
33.26,1.93337
33.28,2.4192
33.31,2.12063
33.33,2.57979
33.36,2.44461
33.39,3.87781
33.41,2.14124
33.43,2.03574
33.46,2.30031
33.48,2.36
33.51,2.39558
33.53,2.48857
33.56,2.91902
33.58,1.9519
33.61,2.06749
33.63,2.02997
33.66,1.90731
33.68,2.25227
33.71,2.22103
33.73,1.65369
33.76,2.40014
33.78,1.91875
33.81,2.26892
33.83,2.04878
33.87,2.13395
33.88,2.17217
33.91,2.28148
33.93,2.59144
33.96,2.2621
33.98,2.23251
34.01,1.97026
34.03,2.4433
34.06,2.03595
34.08,2.22079
34.11,2.26596
34.13,1.95156
34.16,1.94023
34.18,1.97409
34.21,2.235
34.24,1.81428
34.26,1.81373
34.28,2.01348
34.32,2.4006
34.33,1.82981
34.36,1.90024
34.38,1.94797
34.41,5.11111
34.43,3.39599
34.46,2.23085
34.48,2.54617
34.51,2.80288
34.53,1.92432
34.56,2.30685
34.59,2.69601
34.61,2.39649
34.63,2.74904
34.66,2.41115
34.69,2.39445
34.71,3.52497
34.73,2.56347
34.77,2.73587
34.78,2.37733
34.81,2.51105
34.83,2.59456
34.86,3.44708
34.88,2.42194
34.91,2.73622
34.94,2.55989
34.96,3.24938
34.98,2.61415
35.01,3.52386
35.04,3.32356
35.06,3.10987
35.08,3.27229
35.12,3.48542
35.13,2.79047
35.16,2.88365
35.19,3.34086
35.21,4.19256
35.23,4.02726
35.26,3.24364
35.28,3.71407
35.31,3.5011
35.33,3.5828
35.36,2.62761
35.38,2.50251
35.41,3.6667
35.43,3.22666
35.46,2.62355
35.48,2.69058
35.51,3.24248
35.54,3.02732
35.56,3.59551
35.58,2.87228
35.62,2.71792
35.63,3.06194
35.66,3.43706
35.68,2.43071
35.71,2.53853
35.73,2.78414
35.76,3.13167
35.78,2.5598
35.81,4.32856
35.83,2.30227
35.86,2.19885
35.88,3.1603
35.91,2.68683
35.93,2.16083
35.96,2.44357
35.98,1.85622
36.01,5.32444
36.03,2.9515
36.06,3.15841
36.08,2.36624
36.11,2.34836
36.13,2.0824
36.16,2.02725
36.18,2.14767
36.21,2.16396
36.23,2.24953
36.26,5.36725
36.29,2.26288
36.31,2.23233
36.33,1.90388
36.37,2.44092
36.38,2.62927
36.41,2.36779
