16,0
16.03,0
16.05,0
16.08,0
16.1,0
16.13,0
16.15,-0.00539945
16.19,-0.0079766
16.21,-0.00153511
16.25,-0.0106585
16.26,-0.0303071
16.29,-0.0040246
16.32,-0.0328412
16.34,-0.0123801
16.36,-0.0343746
16.4,-0.0209337
16.41,-0.0366281
16.44,-0.0341645
16.47,-0.0389155
16.49,-0.0164767
16.51,0.00135925
16.55,-0.00935093
16.56,-0.0040537
16.59,0.011109
16.62,0.00273635
16.63,-0.00644416
16.65,-0.013986
16.69,-0.0151618
16.7,-0.0265589
16.73,-0.0304785
16.75,-0.0377969
16.78,-0.0418877
16.8,-0.0462712
16.83,-0.0509454
16.85,-0.0521462
16.89,-0.0546027
16.9,-0.0547784
16.93,-0.0561447
16.96,-0.0543847
16.98,-0.0531524
17,-0.0510875
17.03,-0.0492622
17.05,-0.0460643
17.09,-0.0429415
17.1,-0.038905
17.13,-0.0343117
17.15,-0.0279932
17.18,-0.0224664
17.2,-0.0135454
17.24,-0.0104218
17.25,0.00144137
17.28,0.0100777
17.3,0.0144584
17.33,0.0249952
17.35,0.0326124
17.39,0.0420813
17.4,0.0451576
17.44,0.057849
17.45,0.0641188
17.48,0.0753283
17.51,0.0837379
17.53,0.0965421
17.55,0.104086
17.58,0.105211
17.6,0.114199
17.63,0.114062
17.65,0.120835
17.68,0.126371
17.7,0.125242
17.73,0.125747
17.76,0.122587
17.78,0.123126
17.8,0.117799
17.83,0.115191
17.85,0.110518
17.89,0.106917
17.9,0.102671
17.93,0.095406
17.96,0.0791783
17.98,0.0736523
18,0.0678805
18.03,0.064484
18.05,0.0606384
18.08,0.0580775
18.1,0.0544057
18.13,0.0519617
18.15,0.0487016
18.18,0.0462138
18.2,0.0438044
18.23,0.0402871
18.25,0.0370689
18.28,0.0347779
18.3,0.0317345
18.33,0.0290254
18.35,0.0265594
18.38,0.023479
18.4,0.020625
18.43,0.0192518
18.45,0.0155941
18.48,0.0130607
18.5,0.0793933
18.54,0.0740098
18.55,0.062443
18.59,0.0422623
18.6,0.0223797
18.63,0.00566804
18.66,-0.0049567
18.68,-0.0144515
18.71,-0.020597
18.73,-0.0260328
18.75,-0.0324018
18.78,-0.0360469
18.8,-0.0460215
18.83,-0.0468152
18.85,-0.0496558
18.88,-0.0520661
18.9,-0.0556189
18.93,-0.0592789
18.95,-0.0633141
18.99,-0.0650572
19,-0.0682937
19.04,-0.0693819
19.05,-0.0655912
19.08,-0.0694208
19.1,-0.0741188
19.13,-0.0775662
19.15,-0.0824063
19.18,-0.0839032
19.2,-0.0870042
19.24,-0.0884868
19.25,-0.0897777
19.28,-0.0912975
19.31,-0.0928203
19.33,-0.0945383
19.36,-0.0960928
19.38,-0.097297
19.4,-0.0992218
19.43,-0.09941
19.45,-0.0656096
19.48,-0.0661671
19.5,-0.068236
19.53,-0.0738205
19.55,-0.0807076
19.58,-0.0840212
19.6,-0.0894881
19.63,-0.0912413
19.65,-0.0950409
19.68,-0.096548
19.71,-0.0991403
19.73,-0.101063
19.76,-0.103642
19.78,-0.106321
19.8,-0.107594
19.84,-0.110248
19.85,-0.111029
19.88,-0.112143
19.9,-0.114059
19.93,-0.115948
19.96,-0.1173
19.98,-0.119619
20,-0.122039
20.03,-0.123533
20.05,-0.12425
20.08,-0.125341
20.1,-0.12762
20.13,-0.131013
20.15,-0.13305
20.18,-0.135339
20.21,-0.136272
20.23,-0.138665
20.25,-0.143019
20.29,-0.146727
20.3,-0.149765
20.33,-0.153345
20.35,-0.155624
20.38,-0.160497
20.4,-0.162954
20.43,-0.166848
20.45,-0.171104
20.49,-0.176032
20.5,-0.183225
20.53,-0.187506
20.55,-0.191779
20.58,-0.195731
20.6,-0.197132
20.63,-0.197746
20.65,-0.195714
20.68,-0.196824
20.71,-0.193742
20.73,-0.194183
20.75,-0.189765
20.79,-0.184691
20.8,-0.178678
20.83,-0.174605
20.85,-0.175751
20.88,-0.167824
20.9,-0.158887
20.93,-0.148987
20.95,-0.139574
20.99,-0.133577
21,-0.124254
21.03,-0.114268
21.06,-0.105635
21.08,-0.104646
21.1,-0.094738
21.13,-0.0880819
21.15,-0.0809443
21.18,-0.0751285
21.21,-0.0693091
21.23,-0.0641668
21.25,-0.0598732
21.28,-0.0560548
21.3,-0.0523932
21.33,-0.0481299
21.35,-0.0446237
21.38,-0.0411222
21.4,-0.0378175
21.43,-0.0344384
21.45,-0.031382
21.48,-0.028518
21.5,-0.0258278
21.53,-0.0235824
21.55,-0.0212231
21.59,-0.0198613
21.6,-0.0179588
21.63,-0.0163398
21.65,-0.0148317
21.68,-0.0129018
21.7,-0.0105625
21.73,-0.0109142
21.75,-0.00954194
21.78,-0.0104614
21.8,-0.00966256
21.83,-0.0117507
21.86,-0.011462
21.88,-0.0121607
21.9,-0.0133119
21.93,-0.016088
21.95,-0.0169241
21.98,-0.0211688
22.01,-0.0220136
22.03,-0.024752
22.05,-0.0291029
22.09,-0.0339754
22.1,-0.0403254
22.13,-0.0444956
22.15,-0.0498262
22.18,-0.0527815
22.2,-0.0618836
22.24,-0.0685232
22.25,-0.0760911
22.28,-0.0836774
22.3,-0.089495
22.33,-0.0988654
22.35,-0.109688
22.39,-0.120157
22.4,-0.13166
22.44,-0.14352
22.45,-0.155575
22.48,-0.167037
22.51,-0.180044
22.53,-0.19541
22.56,-0.210234
22.58,-0.22574
22.6,-0.239979
22.64,-0.25347
22.65,-0.267278
